"congress","state","party","name","economic","racial"
88,"OHIO","Republican","CLANCY",0.377000004053116,-0.216000005602837
88,"OHIO","Republican","SCHENCK",0.29899999499321,-0.418000012636185
88,"OHIO","Republican","MCCULLOCH",0.238999992609024,-0.358000010251999
88,"OHIO","Republican","LATTA",0.305000007152557,-0.151999995112419
88,"OHIO","Republican","HARSHA",0.203999996185303,-0.00600000005215406
88,"OHIO","Republican","BROWN  C.",0.335999995470047,-0.138999998569489
88,"OHIO","Republican","BETTS",0.354000002145767,-0.18299999833107
88,"OHIO","Democrat","ASHLEY",-0.328000009059906,-0.0649999976158142
88,"OHIO","Republican","ABELE",0.519999980926514,-0.437999993562698
88,"OHIO","Republican","BOLTON  O.",0.254999995231628,-0.625
88,"OHIO","Republican","DEVINE",0.486999988555908,-0.0810000002384186
88,"OHIO","Republican","MOSHER",0.150999993085861,-0.998000025749207
88,"OHIO","Republican","AYRES",0.126000002026558,-0.39300000667572
88,"OHIO","Democrat","SECREST",-0.0240000002086163,0.188999995589256
88,"OHIO","Republican","BOW",0.360000014305115,-0.28999999165535
88,"OHIO","Republican","ASHBROOK",0.592999994754791,0.0659999996423721
88,"OHIO","Democrat","HAYS",-0.263000011444092,0.412999987602234
88,"OHIO","Democrat","KIRWAN",-0.335999995470047,0.319000005722046
88,"OHIO","Democrat","FEIGHAN",-0.237000003457069,0.0810000002384186
88,"OHIO","Democrat","VANIK",-0.358999997377396,-0.34799998998642
88,"OHIO","Republican","BOLTON  F.",0.224000006914139,-0.583000004291534
88,"OHIO","Republican","MINSHALL",0.305000007152557,-0.33899998664856
88,"OHIO","Republican","TAFT",0.24600000679493,-0.848999977111816
88,"OKLAHOM","Republican","BELCHER",0.28099998831749,0.0390000008046627
88,"OKLAHOM","Democrat","EDMONDSON",-0.284999996423721,0.625999987125397
88,"OKLAHOM","Democrat","ALBERT",-0.352999985218048,0.620999991893768
88,"OKLAHOM","Democrat","STEED",-0.209999993443489,0.819000005722046
88,"OKLAHOM","Democrat","JARMAN",0.0520000010728836,0.523999989032745
88,"OKLAHOM","Democrat","WICKERSHAM",-0.252999991178513,0.603999972343445
88,"OREGON","Republican","NORBLAD",0.184000000357628,-0.232999995350838
88,"OREGON","Democrat","ULLMAN",-0.321000009775162,0.442999988794327
88,"OREGON","Democrat","GREEN  E.",-0.208000004291534,0.228000000119209
88,"OREGON","Democrat","DUNCAN",-0.261000007390976,0.426999986171722
88,"PENNSYL","Democrat","BARRETT",-0.453999996185303,0.196999996900558
88,"PENNSYL","Democrat","NIX",-0.512000024318695,0.174999997019768
88,"PENNSYL","Democrat","BYRNE",-0.40200001001358,0.186000004410744
88,"PENNSYL","Democrat","TOLL",-0.437999993562698,0.0549999997019768
88,"PENNSYL","Democrat","GREEN  W.JR",-0.469999998807907,0.112000003457069
88,"PENNSYL","Democrat","GREEN  W.",-0.425000011920929,-0.225999996066093
88,"PENNSYL","Democrat","RHODES  G.",-0.331000000238419,0.0839999988675117
88,"PENNSYL","Republican","MILLIKEN",0.148000001907349,-0.540000021457672
88,"PENNSYL","Republican","CURTIN",0.17399999499321,-0.324999988079071
88,"PENNSYL","Republican","DAGUE",0.27700001001358,-0.351999998092651
88,"PENNSYL","Republican","MCDADE",-0.0590000003576279,-0.611999988555908
88,"PENNSYL","Democrat","FLOOD",-0.342000007629395,0.398000001907349
88,"PENNSYL","Republican","WHALLEY",0.142000004649162,-0.212999999523163
88,"PENNSYL","Republican","SCHWEIKER",0.068000003695488,-0.666999995708466
88,"PENNSYL","Democrat","MOORHEAD",-0.389999985694885,-0.0270000007003546
88,"PENNSYL","Democrat","ROONEY  F.",-0.303999990224838,0.226999998092651
88,"PENNSYL","Republican","KUNKEL",0.155000001192093,-0.568000018596649
88,"PENNSYL","Republican","SCHNEEBELI",0.279000014066696,-0.560999989509583
88,"PENNSYL","Republican","CORBETT",0.0520000010728836,-0.495999991893768
88,"PENNSYL","Republican","GOODLING",0.361000001430511,-0.153999999165535
88,"PENNSYL","Democrat","HOLLAND",-0.479000002145767,0.217999994754791
88,"PENNSYL","Democrat","DENT",-0.308999985456467,0.358999997377396
88,"PENNSYL","Republican","SAYLOR",0.135000005364418,-0.189999997615814
88,"PENNSYL","Republican","GAVIN",0.0939999967813492,0.0520000010728836
88,"PENNSYL","Republican","JOHNSON  A.",0.214000001549721,-0.125
88,"PENNSYL","Republican","WEAVER",0.188999995589256,-0.409000009298325
88,"PENNSYL","Democrat","CLARK  F.",-0.244000002741814,0.261000007390976
88,"PENNSYL","Democrat","MORGAN",-0.365000009536743,0.319999992847443
88,"PENNSYL","Republican","FULTON  J.",0.0140000004321337,-0.514999985694885
88,"RHODE I","Democrat","ST.GERMAIN",-0.342999994754791,-0.101000003516674
88,"RHODE I","Democrat","FOGARTY",-0.275999993085861,-0.210999995470047
88,"SOUTH C","Democrat","RIVERS  L.",-0.034000001847744,1.08500003814697
88,"SOUTH C","Democrat","WATSON  A.",0.210999995470047,0.874000012874603
88,"SOUTH C","Democrat","DORN",0.0560000017285347,0.878000020980835
88,"SOUTH C","Democrat","ASHMORE",0.178000003099442,0.941999971866608
88,"SOUTH C","Democrat","HEMPHILL",-0.0299999993294477,0.972000002861023
88,"SOUTH C","Democrat","MCMILLAN",0.068000003695488,1.00699996948242
88,"SOUTH D","Republican","REIFEL",0.197999998927116,-0.127000004053116
88,"SOUTH D","Republican","BERRY",0.317999988794327,-0.0430000014603138
88,"TENNESS","Republican","QUILLEN",0.212999999523163,0.296000003814697
88,"TENNESS","Republican","BAKER  H.H.",0.105999998748302,-0.00400000018998981
88,"TENNESS","Republican","BAKER  I.",0.261999994516373,-0.00800000037997961
88,"TENNESS","Republican","BROCK  W.",0.312999993562698,-0.221000000834465
88,"TENNESS","Democrat","EVINS",-0.266000002622604,0.896000027656555
88,"TENNESS","Democrat","FULTON",-0.246999993920326,0.360000014305115
88,"TENNESS","Democrat","BASS",-0.360000014305115,0.587999999523163
88,"TENNESS","Democrat","MURRAY",0.00899999961256981,0.88400000333786
88,"TENNESS","Democrat","EVERETT",-0.125,0.998000025749207
88,"TENNESS","Democrat","DAVIS  C.",-0.159999996423721,0.716000020503998
88,"TEXAS","Democrat","PATMAN",-0.337999999523163,0.866999983787537
88,"TEXAS","Democrat","BROOKS",-0.324999988079071,0.791999995708466
88,"TEXAS","Democrat","BECKWORTH",-0.186000004410744,0.64300000667572
88,"TEXAS","Democrat","ROBERTS  R.",-0.0540000014007092,0.773999989032745
88,"TEXAS","Republican","ALGER",0.705999970436096,-0.146999999880791
88,"TEXAS","Democrat","TEAGUE  O.",-0.0120000001043081,1
88,"TEXAS","Democrat","DOWDY",0.172999992966652,0.959999978542328
88,"TEXAS","Democrat","THOMAS",-0.145999997854233,0.610000014305115
88,"TEXAS","Democrat","THOMPSON  C",-0.293999999761581,0.830999970436096
88,"TEXAS","Democrat","THORNBERRY",-0.254999995231628,0.558000028133392
88,"TEXAS","Democrat","PICKLE",-0.136999994516373,0.592000007629395
88,"TEXAS","Democrat","POAGE",0.00999999977648258,1.07000005245209
88,"TEXAS","Democrat","WRIGHT",-0.275999993085861,0.704999983310699
88,"TEXAS","Democrat","PURCELL",-0.194000005722046,0.878000020980835
88,"TEXAS","Democrat","YOUNG",-0.24600000679493,0.84799998998642
88,"TEXAS","Democrat","KILGORE",0.0149999996647239,0.586000025272369
88,"TEXAS","Republican","FOREMAN",0.407000005245209,0.142000004649162
88,"TEXAS","Democrat","BURLESON",0.119999997317791,1.00399994850159
88,"TEXAS","Democrat","ROGERS  W.",0.0280000008642673,0.996999979019165
88,"TEXAS","Democrat","MAHON",-0.0989999994635582,0.870000004768372
88,"TEXAS","Democrat","GONZALEZ",-0.597000002861023,1.06500005722046
88,"TEXAS","Democrat","FISHER",0.111000001430511,0.890999972820282
88,"TEXAS","Democrat","CASEY",-0.0109999999403954,0.657000005245209
88,"TEXAS","Democrat","POOL",0.115000002086163,0.992999970912933
88,"UTAH","Republican","BURTON  L.",0.190999999642372,-0.0989999994635582
88,"UTAH","Republican","LLOYD",0.224000006914139,-0.331999987363815
88,"VERMONT","Republican","STAFFORD",0.0769999995827675,-0.569999992847443
88,"VIRGINI","Democrat","DOWNING",-0.0120000001043081,0.663999974727631
88,"VIRGINI","Democrat","HARDY",-0.0710000023245811,0.698000013828278
88,"VIRGINI","Democrat","GARY",0.0219999998807907,0.633000016212463
88,"VIRGINI","Democrat","ABBITT",0.186000004410744,0.870000004768372
88,"VIRGINI","Democrat","TUCK",0.241999998688698,0.862999975681305
88,"VIRGINI","Republican","POFF",0.27700001001358,0.00899999961256981
88,"VIRGINI","Democrat","MARSH",0.142000004649162,0.488999992609024
88,"VIRGINI","Democrat","SMITH  HOWA",0.168999999761581,1.00499999523163
88,"VIRGINI","Democrat","JENNINGS",-0.128000006079674,0.739000022411346
88,"VIRGINI","Republican","BROYHILL",0.185000002384186,0.0750000029802322
88,"WASHING","Republican","PELLY",0.174999997019768,-0.495999991893768
88,"WASHING","Republican","WESTLAND",0.23199999332428,-0.248999997973442
88,"WASHING","Democrat","HANSEN",-0.354999989271164,0.312000006437302
88,"WASHING","Republican","MAY",0.167999997735023,-0.214000001549721
88,"WASHING","Republican","HORAN",0.145999997854233,-0.125
88,"WASHING","Republican","TOLLEFSON",0.129999995231628,-0.356000006198883
88,"WASHING","Republican","STINSON",0.356000006198883,-0.467999994754791
88,"WEST VI","Republican","MOORE  A.",0.149000003933907,-0.175999999046326
88,"WEST VI","Democrat","STAGGERS",-0.310999989509583,0.36599999666214
88,"WEST VI","Democrat","SLACK",-0.226999998092651,0.486999988555908
88,"WEST VI","Democrat","HECHLER",-0.30799999833107,-0.171000003814697
88,"WEST VI","Democrat","KEE",-0.300999999046326,0.30799999833107
88,"WISCONS","Republican","SCHADEBERG",0.370999991893768,-0.174999997019768
88,"WISCONS","Democrat","KASTENMEIER",-0.495999991893768,-0.449000000953674
88,"WISCONS","Republican","THOMSON  V.",0.270999997854233,-0.219999998807907
88,"WISCONS","Democrat","ZABLOCKI",-0.321000009775162,0.314999997615814
88,"WISCONS","Democrat","REUSS",-0.488000005483627,-0.224000006914139
88,"WISCONS","Republican","VAN PELT",0.358000010251999,-0.131999999284744
88,"WISCONS","Republican","LAIRD",0.365000009536743,-0.524999976158142
88,"WISCONS","Republican","BYRNES",0.310000002384186,-0.469999998807907
88,"WISCONS","Democrat","JOHNSON  L.",-0.298000007867813,0.446999996900558
88,"WISCONS","Republican","O'KONSKI",0.0759999975562096,-0.0270000007003546
88,"WYOMING","Republican","HARRISON",0.246999993920326,-0.0979999974370003
89,"USA","Democrat","JOHNSON",-0.513000011444092,0.358999997377396
89,"ALABAMA","Republican","EDWARDS  J.",0.28099998831749,0.128000006079674
89,"ALABAMA","Republican","DICKINSON",0.36599999666214,0.209999993443489
89,"ALABAMA","Democrat","ANDREWS  G.",0.112999998033047,0.992999970912933
89,"ALABAMA","Republican","ANDREWS  G.",0.293000012636185,0.335999995470047
89,"ALABAMA","Democrat","SELDEN",0.0560000017285347,0.679000020027161
89,"ALABAMA","Republican","BUCHANAN",0.282999992370605,0.0350000001490116
89,"ALABAMA","Republican","MARTIN  J.",0.526000022888184,0.418000012636185
89,"ALABAMA","Democrat","JONES  R.",-0.287000000476837,0.871999979019165
89,"ALASKA","Democrat","RIVERS  R.",-0.449999988079071,0.541000008583069
89,"ARIZONA","Republican","RHODES  J.",0.216999992728233,-0.133000001311302
89,"ARIZONA","Democrat","UDALL",-0.360000014305115,0.061999998986721
89,"ARIZONA","Democrat","SENNER",-0.26800000667572,0.284000009298325
89,"ARKANSA","Democrat","GATHINGS",0.105999998748302,0.925999999046326
89,"ARKANSA","Democrat","MILLS",-0.180999994277954,0.880999982357025
89,"ARKANSA","Democrat","TRIMBLE",-0.377000004053116,0.887000024318695
89,"ARKANSA","Democrat","HARRIS",-0.141000002622604,0.893999993801117
89,"CALIFOR","Republican","CLAUSEN",0.17399999499321,-0.0390000008046627
89,"CALIFOR","Democrat","JOHNSON  H.",-0.398000001907349,0.587999999523163
89,"CALIFOR","Democrat","MOSS",-0.554000020027161,0.239999994635582
89,"CALIFOR","Democrat","LEGGETT",-0.45100000500679,0.203999996185303
89,"CALIFOR","Democrat","BURTON  P.",-0.686999976634979,-0.10700000077486
89,"CALIFOR","Republican","MAILLIARD",0.0970000028610229,-0.564999997615814
89,"CALIFOR","Democrat","COHELAN",-0.515999972820282,-0.224000006914139
89,"CALIFOR","Democrat","MILLER",-0.370999991893768,0.335999995470047
89,"CALIFOR","Democrat","EDWARDS  D.",-0.653999984264374,-0.35699999332428
89,"CALIFOR","Republican","GUBSER",0.194000005722046,-0.256999999284744
89,"CALIFOR","Republican","YOUNGER",0.312999993562698,-0.254000008106232
89,"CALIFOR","Republican","TALCOTT",0.24600000679493,-0.212999999523163
89,"CALIFOR","Republican","TEAGUE  C.",0.238000005483627,-0.370000004768372
89,"CALIFOR","Republican","BALDWIN",0.0949999988079071,-0.38400000333786
89,"CALIFOR","Democrat","WALDIE",-0.30799999833107,0.00600000005215406
89,"CALIFOR","Democrat","MCFALL",-0.439000010490417,0.532999992370605
89,"CALIFOR","Democrat","SISK",-0.351000010967255,0.592000007629395
89,"CALIFOR","Democrat","KING  C.R.",-0.455000013113022,0.388000011444092
89,"CALIFOR","Democrat","HAGEN",-0.23199999332428,0.301999986171722
89,"CALIFOR","Democrat","HOLIFIELD",-0.425000011920929,0.363999992609024
89,"CALIFOR","Republican","SMITH  H.",0.400999993085861,-0.119999997317791
89,"CALIFOR","Democrat","HAWKINS",-0.654999971389771,0.136000007390976
89,"CALIFOR","Democrat","CORMAN",-0.499000012874603,0.129999995231628
89,"CALIFOR","Republican","CLAWSON",0.388999998569489,-0.0329999998211861
89,"CALIFOR","Republican","LIPSCOMB",0.361000001430511,-0.0939999967813492
89,"CALIFOR","Democrat","CAMERON",-0.293999999761581,-0.0410000011324883
89,"CALIFOR","Democrat","ROOSEVELT",-0.611999988555908,-0.330000013113022
89,"CALIFOR","Democrat","REES",-0.615000009536743,-0.272000014781952
89,"CALIFOR","Republican","REINECKE",0.23199999332428,-0.126000002026558
89,"CALIFOR","Republican","BELL",0.155000001192093,-0.533999979496002
89,"CALIFOR","Democrat","BROWN  G.",-0.532999992370605,-0.0439999997615814
89,"CALIFOR","Democrat","ROYBAL",-0.614000022411346,-0.128000006079674
89,"CALIFOR","Democrat","WILSON  C.",-0.391999989748001,0.363999992609024
89,"CALIFOR","Republican","HOSMER",0.275999993085861,-0.439000010490417
89,"CALIFOR","Democrat","DYAL",-0.43299999833107,-0.0480000004172325
89,"CALIFOR","Democrat","HANNA",-0.321000009775162,0.120999999344349
89,"CALIFOR","Republican","UTT",0.46399998664856,0.105999998748302
89,"CALIFOR","Republican","WILSON  B.",0.216999992728233,-0.312999993562698
89,"CALIFOR","Democrat","VANDEERLIN",-0.352999985218048,0.0219999998807907
89,"CALIFOR","Democrat","TUNNEY",-0.312000006437302,0.0299999993294477
89,"COLORAD","Democrat","ROGERS  B.",-0.27700001001358,0.284999996423721
89,"COLORAD","Democrat","MCVICKER",-0.273999989032745,0.193000003695488
89,"COLORAD","Democrat","EVANS",-0.284999996423721,0.153999999165535
89,"COLORAD","Democrat","ASPINALL",-0.25,0.603999972343445
89,"CONNECT","Democrat","DADDARIO",-0.358000010251999,-0.142000004649162
89,"CONNECT","Democrat","ST. ONGE",-0.407000005245209,0.0299999993294477
89,"CONNECT","Democrat","GIAIMO",-0.280000001192093,0.0920000001788139
89,"CONNECT","Democrat","IRWIN",-0.303000003099442,-0.245000004768372
89,"CONNECT","Democrat","MONAGAN",-0.209000006318092,-0.0189999993890524
89,"CONNECT","Democrat","GRABOWSKI",-0.321999996900558,-0.0930000022053719
89,"DELAWAR","Democrat","MCDOWELL",-0.377000004053116,0.153999999165535
89,"FLORIDA","Democrat","SIKES",-0.0540000014007092,0.899999976158142
89,"FLORIDA","Democrat","BENNETT",-0.0450000017881393,0.449999988079071
89,"FLORIDA","Democrat","PEPPER",-0.418999999761581,0.430999994277954
89,"FLORIDA","Democrat","FASCELL",-0.340000003576279,0.293000012636185
89,"FLORIDA","Democrat","HERLONG",0.0509999990463257,0.611999988555908
89,"FLORIDA","Democrat","ROGERS  P.",-0.0410000011324883,0.375
89,"FLORIDA","Democrat","HALEY",0.140000000596046,0.638999998569489
89,"FLORIDA","Democrat","MATTHEWS",-0.105999998748302,0.929000020027161
89,"FLORIDA","Democrat","FUQUA",-0.0320000015199184,0.750999987125397
89,"FLORIDA","Democrat","GIBBONS",-0.13400000333786,0.127000004053116
89,"FLORIDA","Republican","GURNEY",0.317999988794327,0.120999999344349
89,"FLORIDA","Republican","CRAMER",0.25,0.00600000005215406
89,"GEORGIA","Democrat","HAGAN",0.025000000372529,0.994000017642975
89,"GEORGIA","Democrat","O'NEAL",0.150999993085861,0.989000022411346
89,"GEORGIA","Republican","CALLAWAY",0.384999990463257,0.467000007629395
89,"GEORGIA","Democrat","MACKAY",-0.248999997973442,0.47299998998642
89,"GEORGIA","Democrat","WELTNER",-0.149000003933907,0.203999996185303
89,"GEORGIA","Democrat","FLYNT",0.0939999967813492,0.987999975681305
89,"GEORGIA","Democrat","DAVIS  J.",-0.111000001430511,0.967000007629395
89,"GEORGIA","Democrat","TUTEN",-0.105999998748302,0.994000017642975
89,"GEORGIA","Democrat","LANDRUM",-0.0439999997615814,0.989000022411346
89,"GEORGIA","Democrat","STEPHENS",-0.0920000001788139,0.916000008583069
89,"HAWAII","Democrat","MINK",-0.532999992370605,0.0430000014603138
89,"HAWAII","Democrat","MATSUNAGA",-0.46900001168251,0.186000004410744
89,"IDAHO","Democrat","WHITE  C.I.",-0.264999985694885,0.51800000667572
89,"IDAHO","Republican","HANSEN  G.",0.407999992370605,0.0120000001043081
89,"ILLINOI","Democrat","DAWSON",-0.495000004768372,0.237000003457069
89,"ILLINOI","Democrat","O'HARA  B.",-0.493000000715256,-0.0260000005364418
89,"ILLINOI","Democrat","MURPHY  W.",-0.400000005960464,0.301999986171722
89,"ILLINOI","Republican","DERWINSKI",0.30799999833107,-0.351999998092651
89,"ILLINOI","Democrat","KLUCZYNSKI",-0.345999985933304,0.333000004291534
89,"ILLINOI","Democrat","RONAN",-0.504999995231628,0.193000003695488
89,"ILLINOI","Democrat","ANNUNZIO",-0.455000013113022,0.428000003099442
89,"ILLINOI","Democrat","ROSTENKOWSK",-0.377999991178513,0.319000005722046
89,"ILLINOI","Democrat","YATES",-0.462999999523163,-0.446000009775162
89,"ILLINOI","Republican","COLLIER",0.354999989271164,-0.34799998998642
89,"ILLINOI","Democrat","PUCINSKI",-0.254999995231628,0.0970000028610229
89,"ILLINOI","Republican","MCCLORY",0.23199999332428,-0.546999990940094
89,"ILLINOI","Republican","RUMSFELD",0.321999996900558,-0.916000008583069
89,"ILLINOI","Republican","ERLENBORN",0.261000007390976,-0.635999977588654
89,"ILLINOI","Republican","REID  C.",0.368000000715256,-0.270000010728836
89,"ILLINOI","Republican","ANDERSON  J",0.239999994635582,-0.60699999332428
89,"ILLINOI","Republican","ARENDS",0.275999993085861,-0.330000013113022
89,"ILLINOI","Republican","MICHEL",0.33899998664856,-0.25900000333786
89,"ILLINOI","Democrat","SCHISLER",-0.199000000953674,0.0350000001490116
89,"ILLINOI","Republican","FINDLEY",0.279000014066696,-0.637000024318695
89,"ILLINOI","Democrat","GRAY",-0.324000000953674,0.507000029087067
89,"ILLINOI","Republican","SPRINGER",0.188999995589256,-0.31700000166893
89,"ILLINOI","Democrat","SHIPLEY",-0.223000004887581,0.501999974250793
89,"ILLINOI","Democrat","PRICE",-0.40200001001358,0.42399999499321
89,"INDIANA","Democrat","MADDEN",-0.39300000667572,0.101000003516674
89,"INDIANA","Republican","HALLECK",0.217999994754791,-0.446000009775162
89,"INDIANA","Democrat","BRADEMAS",-0.453000009059906,-0.00499999988824129
89,"INDIANA","Republican","ADAIR",0.247999995946884,-0.136999994516373
89,"INDIANA","Democrat","ROUSH",-0.20100000500679,0.172000005841255
89,"INDIANA","Republican","ROUDEBUSH",0.314999997615814,-0.034000001847744
89,"INDIANA","Republican","BRAY",0.25,0.0189999993890524
89,"INDIANA","Democrat","DENTON",-0.349000006914139,0.342999994754791
89,"INDIANA","Democrat","HAMILTON",-0.179000005125999,-0.245000004768372
89,"INDIANA","Republican","HARVEY  R.",0.321999996900558,-0.0900000035762787
89,"INDIANA","Democrat","JACOBS",-0.0810000002384186,-0.760999977588654
89,"IOWA","Democrat","SCHMIDHAUSE",-0.20100000500679,-0.270999997854233
89,"IOWA","Democrat","CULVER",-0.312999993562698,-0.119999997317791
89,"IOWA","Republican","GROSS",1.20299994945526,0.112999998033047
89,"IOWA","Democrat","BANDSTRA",-0.374000012874603,0.666999995708466
89,"IOWA","Democrat","SMITH  N.",-0.28600001335144,0.207000002264977
89,"IOWA","Democrat","GREIGG",-0.26800000667572,0.375999987125397
89,"IOWA","Democrat","HANSEN  J.",-0.312999993562698,0.446000009775162
89,"KANSAS","Republican","DOLE",0.335999995470047,-0.0469999983906746
89,"KANSAS","Republican","MIZE",0.181999996304512,-0.0860000029206276
89,"KANSAS","Republican","ELLSWORTH",0.141000002622604,-0.451999992132187
89,"KANSAS","Republican","SHRIVER",0.17399999499321,-0.164000004529953
89,"KANSAS","Republican","SKUBITZ",0.236000001430511,-0.0219999998807907
89,"KENTUCK","Democrat","STUBBLEFIEL",-0.181999996304512,0.763000011444092
89,"KENTUCK","Democrat","NATCHER",-0.215000003576279,0.592999994754791
89,"KENTUCK","Democrat","FARNSLEY",-0.41499999165535,0.437999993562698
89,"KENTUCK","Democrat","CHELF",-0.141000002622604,0.632000029087067
89,"KENTUCK","Republican","CARTER",0.114000000059605,0.125
89,"KENTUCK","Democrat","WATTS",-0.142000004649162,0.666999995708466
89,"KENTUCK","Democrat","PERKINS",-0.310000002384186,0.393999993801117
89,"LOUISIA","Democrat","HEBERT",-0.0120000001043081,0.839999973773956
89,"LOUISIA","Democrat","BOGGS",-0.337999999523163,0.560000002384186
89,"LOUISIA","Democrat","WILLIS",-0.179000005125999,0.986000001430511
89,"LOUISIA","Democrat","WAGGONNER",0.125,0.878000020980835
89,"LOUISIA","Democrat","PASSMAN",0.00999999977648258,0.903999984264374
89,"LOUISIA","Democrat","MORRISON",-0.356000006198883,0.869000017642975
89,"LOUISIA","Democrat","THOMPSON  T",-0.180000007152557,0.85699999332428
89,"LOUISIA","Democrat","EDWARDS",-0.145999997854233,0.927999973297119
89,"LOUISIA","Democrat","LONG  S.",0.0740000009536743,0.996999979019165
89,"MAINE","Republican","TUPPER",-0.0359999984502792,-0.5
89,"MAINE","Democrat","HATHAWAY",-0.465000003576279,0.159999996423721
89,"MARYLAN","Republican","MORTON",0.207000002264977,-0.442999988794327
89,"MARYLAN","Democrat","LONG  C.",-0.259999990463257,0.136000007390976
89,"MARYLAN","Democrat","GARMATZ",-0.293000012636185,0.421000003814697
89,"MARYLAN","Democrat","FALLON",-0.202000007033348,0.123000003397465
89,"MARYLAN","Democrat","MACHEN",-0.279000014066696,0.356000006198883
89,"MARYLAN","Republican","MATHIAS",-0.0120000001043081,-0.813000023365021
89,"MARYLAN","Democrat","FRIEDEL",-0.365000009536743,0.17399999499321
89,"MARYLAN","Democrat","SICKLES",-0.476999998092651,-0.115000002086163
89,"MASSACH","Republican","CONTE",-0.0379999987781048,-0.717999994754791
89,"MASSACH","Democrat","BOLAND",-0.291000008583069,-0.119999997317791
89,"MASSACH","Democrat","PHILBIN",-0.291000008583069,0.0469999983906746
89,"MASSACH","Democrat","DONOHUE",-0.305999994277954,-0.0179999992251396
89,"MASSACH","Republican","MORSE",0.0020000000949949,-0.986000001430511
89,"MASSACH","Republican","BATES",0.150999993085861,-0.592000007629395
89,"MASSACH","Democrat","MACDONALD",-0.291999995708466,-0.0920000001788139
89,"MASSACH","Democrat","O'NEILL",-0.393999993801117,0.153999999165535
89,"MASSACH","Republican","MARTIN  J.W",0.0280000008642673,-0.381999999284744
89,"MASSACH","Democrat","BURKE",-0.377999991178513,0.171000003814697
89,"MASSACH","Republican","KEITH",0.130999997258186,-0.504000008106232
89,"MICHIGA","Democrat","CONYERS",-0.714999973773956,-0.688000023365021
89,"MICHIGA","Democrat","VIVIAN",-0.375,-0.740000009536743
89,"MICHIGA","Democrat","TODD",-0.238999992609024,-0.252000004053116
89,"MICHIGA","Republican","HUTCHINSON",0.426999986171722,-0.225999996066093
89,"MICHIGA","Republican","FORD  G.",0.268999993801117,-0.563000023365021
89,"MICHIGA","Republican","CHAMBERLAIN",0.230000004172325,-0.321000009775162
89,"MICHIGA","Democrat","MACKIE",-0.328999996185303,-0.0500000007450581
89,"MICHIGA","Republican","HARVEY  J.",0.195999994874001,-0.515999972820282
89,"MICHIGA","Republican","GRIFFIN",0.20100000500679,-0.635999977588654
89,"MICHIGA","Republican","CEDERBERG",0.246999993920326,-0.247999995946884
89,"MICHIGA","Democrat","CLEVENGER",-0.44200000166893,-0.0450000017881393
89,"MICHIGA","Democrat","O'HARA  J.",-0.42399999499321,0.178000003099442
89,"MICHIGA","Democrat","DIGGS",-0.524999976158142,-0.0240000002086163
89,"MICHIGA","Democrat","NEDZI",-0.430999994277954,-0.0140000004321337
89,"MICHIGA","Democrat","FORD  W.",-0.488999992609024,0.165000006556511
89,"MICHIGA","Democrat","DINGELL",-0.444999992847443,0.389999985694885
89,"MICHIGA","Democrat","GRIFFITHS",-0.312000006437302,0.172000005841255
89,"MICHIGA","Republican","BROOMFIELD",0.148000001907349,-0.472000002861023
89,"MICHIGA","Democrat","FARNUM",-0.34400001168251,-0.0520000010728836
89,"MINNESO","Republican","QUIE",0.152999997138977,-0.477999985218048
89,"MINNESO","Republican","NELSEN",0.252000004053116,-0.377999991178513
89,"MINNESO","Republican","MACGREGOR",0.238999992609024,-0.77700001001358
89,"MINNESO","Democrat","KARTH",-0.368999987840652,0.0379999987781048
89,"MINNESO","Democrat","FRASER",-0.523000001907349,-0.367000013589859
89,"MINNESO","Democrat","OLSON",-0.319999992847443,0.41100001335144
89,"MINNESO","Republican","LANGEN",0.314000010490417,-0.157000005245209
89,"MINNESO","Democrat","BLATNIK",-0.430999994277954,0.225999996066093
89,"MISSISS","Democrat","ABERNETHY",0.204999998211861,0.977999985218048
89,"MISSISS","Democrat","WHITTEN",-0.0820000022649765,1
89,"MISSISS","Democrat","WILLIAMS",0.303000003099442,0.970000028610229
89,"MISSISS","Republican","WALKER  P.",0.624000012874603,0.782000005245209
89,"MISSISS","Democrat","COLMER",0.216999992728233,0.944999992847443
89,"MISSOUR","Democrat","KARSTEN",-0.45100000500679,0.196999996900558
89,"MISSOUR","Republican","CURTIS",0.582000017166138,-1.03600001335144
89,"MISSOUR","Democrat","SULLIVAN",-0.33899998664856,0.323000013828278
89,"MISSOUR","Democrat","RANDALL",-0.126000002026558,0.529999971389771
89,"MISSOUR","Democrat","BOLLING",-0.485000014305115,0.270999997854233
89,"MISSOUR","Democrat","HULL",-0.0299999993294477,0.753000020980835
89,"MISSOUR","Republican","HALL",0.704999983310699,0.0209999997168779
89,"MISSOUR","Democrat","ICHORD",-0.0399999991059303,0.638000011444092
89,"MISSOUR","Democrat","HUNGATE",-0.203999996185303,0.441000014543533
89,"MISSOUR","Democrat","JONES  P.",0.0439999997615814,0.811999976634979
89,"MONTANA","Democrat","OLSEN",-0.458999991416931,0.547999978065491
89,"MONTANA","Republican","BATTIN",0.244000002741814,-0.0219999998807907
89,"NEBRASK","Democrat","CALLON",-0.246999993920326,0.514999985694885
89,"NEBRASK","Republican","CUNNINGHAM",0.206000000238419,-0.222000002861023
89,"NEBRASK","Republican","MARTIN  D.",0.331999987363815,0.115000002086163
